0,1,2,3,4,5,6,7
2017/2/7 9:00,2.009000063,-0.736999989,-0.816999972,-1.491999984,2.862999916,0.518000007,2.954999924
2017/2/7 10:00,6.497000217,-1.072000027,3.625,-2.061000109,2.894000053,0.547999978,3.305999994
2017/2/7 11:00,7.434999943,-1.139000058,3.838000059,-2.167999983,3.654999971,0.670000017,4.079999924
2017/2/7 12:00,3.951999903,-1.004999995,0.213,-1.953999996,3.259000063,0.700999975,3.799000025
2017/2/7 13:00,5.625999928,-1.072000027,2.273999929,-2.131999969,3.259000063,0.700999975,4.854000092
2017/2/7 14:00,7.166999817,-1.20599997,4.086999893,-2.167999983,2.984999895,0.609000027,5.486999989
2017/2/7 15:00,8.975000381,-1.072000027,5.756999969,-2.203000069,3.046000004,0.700999975,5.486999989
2017/2/7 16:00,10.44900036,-0.602999985,6.644999981,-2.061000109,3.928999901,1.004999995,5.346000195
2017/2/7 17:00,11.45400047,-0.870999992,7.320000172,-2.203000069,4.203000069,0.700999975,5.55700016
2017/2/7 18:00,11.72099972,-1.340000033,7.853000164,-2.559000015,3.806999922,0.486999989,5.90899992
2017/2/7 19:00,13.93200016,-0.469000012,9.451999664,-2.096999884,4.538000107,0.700999975,6.261000156
2017/2/7 20:00,14.46800041,-0.201000005,9.949999809,-1.812000036,4.507999897,0.700999975,6.190999985
2017/2/7 21:00,13.59700012,-0.469000012,9.487999916,-1.953999996,4.142000198,0.700999975,5.90899992
2017/2/7 22:00,12.05599976,-0.870999992,8.56400013,-2.203000069,3.503000021,0.639999986,5.627999783
2017/2/7 23:00,10.18099976,-1.340000033,7.214000225,-2.451999903,2.954999924,0.547999978,3.095000029
2017/2/8 0:00,9.175999641,-1.340000033,6.857999802,-2.273999929,2.315000057,0.456999987,1.758999944
2017/2/8 1:00,7.769999981,-1.541000009,5.828000069,-2.415999889,1.949000001,0.456999987,2.39199996
2017/2/8 2:00,7.166999817,-1.60800004,5.366000175,-2.486999989,1.76699996,0.425999999,3.236000061
2017/2/8 3:00,6.764999866,-1.741000056,5.117000103,-2.523000002,1.613999963,0.395999998,2.954999924
2017/2/8 4:00,6.631000042,-1.541000009,4.833000183,-2.239000082,1.674999952,0.365999997,0.985000014
2017/2/8 5:00,6.764999866,-1.741000056,4.93900013,-2.523000002,1.797000051,0.425999999,0.773999989
2017/2/8 6:00,7.234000206,-1.674000025,5.188000202,-2.594000101,2.00999999,0.425999999,0
2017/2/8 7:00,9.243000031,-1.406999946,6.467000008,-2.381000042,2.772000074,0.486999989,0.985000014
2017/2/8 8:00,11.38700008,-0.938000023,7.81799984,-2.203000069,3.532999992,0.639999986,0
2017/2/8 9:00,10.51599979,-0.736999989,7,-1.953999996,3.441999912,0.670000017,0.633000016
2017/2/8 10:00,9.979999542,-0.870999992,6.644999981,-2.025000095,3.289999962,0.639999986,0
2017/2/8 11:00,10.64999962,-0.602999985,6.822999954,-1.84800005,3.838000059,0.609000027,-0.633000016
2017/2/8 12:00,8.907999992,-1.072000027,5.081999779,-2.131999969,3.594000101,0.547999978,2.180999994
2017/2/8 13:00,8.975000381,-0.870999992,5.295000076,-1.953999996,3.71600008,0.639999986,2.461999893
2017/2/8 14:00,10.04699993,-0.736999989,6.324999809,-1.883000016,3.746000051,0.578999996,3.095000029
2017/2/8 15:00,10.11400032,-0.469000012,6.254000187,-1.84800005,3.898999929,0.760999978,5.276000023
2017/2/8 16:00,12.92700005,-0.268000007,8.741999626,-1.741000056,4.295000076,0.822000027,5.346000195
2017/2/8 17:00,13.79800034,-0.335000008,9.274999619,-1.883000016,4.447000027,0.700999975,4.290999889
2017/2/8 18:00,14.06599998,-0.335000008,9.345999718,-1.953999996,4.721000195,0.822000027,5.346000195
2017/2/8 19:00,15.47200012,-0.067000002,10.4829998,-1.70599997,5.026000023,0.760999978,4.712999821
2017/2/8 20:00,15.80700016,0,10.9090004,-1.63499999,4.873000145,0.760999978,5.979000092
2017/2/8 21:00,15.06999969,-0.134000003,10.5539999,-1.669999957,4.538000107,0.760999978,4.501999855
2017/2/8 22:00,13.32900047,-0.469000012,9.31000042,-1.99000001,3.806999922,0.639999986,6.612999916
2017/2/8 23:00,11.85499954,-0.602999985,8.741999626,-1.91900003,3.075999975,0.547999978,6.823999882
2017/2/9 0:00,10.7840004,-0.870999992,7.888999939,-1.953999996,2.924000025,0.578999996,6.964000225
2017/2/9 1:00,9.645000458,-0.80400002,7.143000126,-1.91900003,2.528000116,0.609000027,4.994999886
2017/2/9 2:00,8.706999779,-1.004999995,6.467000008,-1.99000001,2.253999949,0.547999978,5.697999954
2017/2/9 3:00,8.171999931,-1.139000058,6.076000214,-2.131999969,2.131999969,0.518000007,6.612999916
2017/2/9 4:00,8.038000107,-1.20599997,5.934000015,-2.167999983,2.040999889,0.547999978,6.40199995
2017/2/9 5:00,7.568999767,-1.406999946,5.329999924,-2.415999889,2.223999977,0.547999978,3.727999926
2017/2/9 6:00,8.505999565,-1.139000058,6.183000088,-2.096999884,2.315000057,0.518000007,3.165999889
2017/2/9 7:00,9.845999718,-0.736999989,6.894000053,-2.167999983,3.015000105,0.547999978,5.065000057
2017/2/9 8:00,10.64999962,-0.134000003,7.461999893,-1.77699995,3.381000042,0.456999987,5.276000023
2017/2/9 9:00,5.357999802,-0.736999989,1.99000001,-1.63499999,3.259000063,0.578999996,3.727999926
2017/2/9 10:00,-0.736999989,0,-3.90899992,-0.745999992,3.075999975,0.639999986,5.346000195
2017/2/9 11:00,-3.951999903,0.938000023,-7.782000065,0.071000002,3.71600008,0.760999978,6.823999882
2017/2/9 12:00,-3.684000015,0.067000002,-6.573999882,-0.532999992,2.984999895,0.700999975,7.034999847
2017/2/9 13:00,-4.487999916,0.201000005,-7.214000225,-0.497000009,2.650000095,0.609000027,6.612999916
2017/2/9 14:00,-3.013999939,0,-5.756999969,-0.816999972,2.618999958,0.639999986,7.809000015
2017/2/9 15:00,0,-0.201000005,-2.878000021,-1.172999978,2.710999966,0.731000006,6.40199995
2017/2/9 16:00,5.760000229,-0.602999985,2.559000015,-1.669999957,3.411000013,0.731000006,5.90899992
2017/2/9 17:00,10.04699993,-0.736999989,6.183000088,-2.096999884,3.99000001,0.760999978,6.894000053
2017/2/9 18:00,11.65499973,-1.072000027,7.639999866,-2.381000042,3.99000001,0.639999986,7.668000221
2017/2/9 19:00,14.33399963,-0.201000005,9.630000114,-1.953999996,4.721000195,0.791999996,7.809000015
2017/2/9 20:00,14.80300045,-0.201000005,10.23400021,-1.77699995,4.538000107,0.731000006,7.948999882
2017/2/9 21:00,14.19999981,-0.268000007,9.949999809,-1.84800005,4.234000206,0.731000006,7.668000221
2017/2/9 22:00,12.59200001,-0.670000017,8.741999626,-2.096999884,3.806999922,0.700999975,8.442000389
2017/2/9 23:00,10.7840004,-1.004999995,7.390999794,-2.239000082,3.259000063,0.670000017,8.230999947
2017/2/10 0:00,9.845999718,-1.004999995,6.928999901,-2.167999983,2.924000025,0.670000017,6.40199995
2017/2/10 1:00,8.505999565,-1.072000027,6.040999889,-2.203000069,2.467000008,0.670000017,6.823999882
2017/2/10 2:00,7.703000069,-1.406999946,5.578999996,-2.345000029,2.101999998,0.547999978,6.541999817
2017/2/10 3:00,7.434999943,-1.340000033,5.223999977,-2.415999889,2.131999969,0.639999986,7.456999779
2017/2/10 4:00,7.301000118,-1.273000002,4.974999905,-2.309999943,2.163000107,0.639999986,6.752999783
2017/2/10 5:00,7.234000206,-1.340000033,4.974999905,-2.415999889,2.28399992,0.639999986,6.40199995
2017/2/10 6:00,7.636000156,-1.406999946,5.295000076,-2.451999903,2.345000029,0.578999996,5.416999817
2017/2/10 7:00,9.243000031,-1.406999946,5.96999979,-2.594000101,3.197999954,0.639999986,4.501999855
2017/2/10 8:00,8.23900032,-0.670000017,4.584000111,-1.953999996,3.71600008,0.760999978,5.205999851
2017/2/10 9:00,1.406999946,-0.40200001,-1.91900003,-1.243999958,3.381000042,0.700999975,6.050000191
2017/2/10 10:00,-2.477999926,0.268000007,-5.862999916,-0.532999992,3.137000084,0.822000027,6.40199995
2017/2/10 11:00,-5.090000153,1.072000027,-8.847999573,0.178000003,3.594000101,0.700999975,7.456999779
2017/2/10 12:00,-8.104999542,1.139000058,-11.12199974,0.213,2.832999945,0.609000027,6.823999882
2017/2/10 13:00,-7.501999855,1.273000002,-10.4829998,0.213,2.772000074,0.700999975,7.105000019
2017/2/10 14:00,-6.229000092,0.736999989,-9.097000122,-0.071000002,2.710999966,0.639999986,9.074999809
2017/2/10 15:00,-3.88499999,0.134000003,-6.502999783,-0.675000012,2.528000116,0.700999975,7.737999916
2017/2/10 16:00,3.214999914,-0.938000023,0.354999989,-1.77699995,2.924000025,0.639999986,7.737999916
2017/2/10 17:00,9.645000458,-1.20599997,6.005000114,-2.415999889,3.563999891,0.609000027,7.809000015
2017/2/10 18:00,10.85099983,-1.741000056,7.214000225,-2.914000034,3.654999971,0.609000027,8.442000389
2017/2/10 19:00,13.66399956,-0.602999985,9.204000473,-2.096999884,4.507999897,0.609000027,7.948999882
2017/2/10 20:00,13.9989996,-0.469000012,9.522999763,-1.953999996,4.507999897,0.700999975,7.105000019
2017/2/10 21:00,12.99400043,-0.736999989,9.06099987,-2.061000109,3.960000038,0.578999996,8.159999847
2017/2/10 22:00,11.72099972,-1.004999995,8.102000237,-2.273999929,3.686000109,0.639999986,7.809000015
2017/2/10 23:00,11.18599987,-0.40200001,7.994999886,-1.598999977,3.167999983,0.609000027,7.315999985
2017/2/11 0:00,9.913000107,-0.938000023,7.106999874,-2.025000095,2.862999916,0.609000027,6.541999817
2017/2/11 1:00,9.779000282,-0.670000017,7.355999947,-1.883000016,2.375999928,0.609000027,7.386000156
2017/2/11 2:00,9.109000206,-0.670000017,6.681000233,-1.84800005,2.405999899,0.670000017,6.119999886
2017/2/11 3:00,8.505999565,-1.004999995,6.254000187,-2.061000109,2.223999977,0.670000017,4.923999786
2017/2/11 4:00,7.568999767,-0.870999992,5.436999798,-1.953999996,2.163000107,0.609000027,6.541999817
2017/2/11 5:00,6.764999866,-1.674000025,4.725999832,-2.559000015,2.101999998,0.456999987,7.52699995
2017/2/11 6:00,9.109000206,-1.004999995,6.71600008,-1.91900003,2.315000057,0.456999987,7.597000122
2017/2/11 7:00,9.645000458,-1.20599997,6.644999981,-2.096999884,3.015000105,0.425999999,6.752999783
2017/2/11 8:00,7.368000031,-1.072000027,3.76699996,-1.99000001,3.532999992,0.547999978,8.37100029
2017/2/11 9:00,0.536000013,-0.536000013,-2.594000101,-1.421000004,3.259000063,0.760999978,6.964000225
2017/2/11 10:00,-3.214999914,0.134000003,-6.573999882,-0.639999986,3.107000113,0.822000027,7.315999985
2017/2/11 11:00,-4.622000217,0.536000013,-8.31499958,-0.107000001,3.532999992,0.700999975,8.159999847
2017/2/11 12:00,-6.229000092,0.536000013,-9.345999718,-0.248999998,2.894000053,0.700999975,8.512000084
2017/2/11 13:00,-8.038000107,1.072000027,-10.8739996,0,2.650000095,0.791999996,8.512000084
2017/2/11 14:00,-6.631000042,0.469000012,-9.06099987,-0.462000012,2.467000008,0.731000006,11.60700035
2017/2/11 15:00,-1.60800004,-0.469000012,-4.690999985,-1.491999984,2.497999907,0.852999985,9.777999878
2017/2/11 16:00,0.536000013,-0.938000023,-1.883000016,-1.91900003,2.894000053,0.760999978,9.708000183
2017/2/11 17:00,7.703000069,-1.406999946,4.370999813,-2.486999989,3.349999905,0.639999986,9.708000183
2017/2/11 18:00,10.04699993,-1.473999977,6.644999981,-2.664999962,3.381000042,0.578999996,9.637999535
2017/2/11 19:00,12.92700005,-0.670000017,8.635000229,-2.203000069,4.324999809,0.760999978,9.215000153
2017/2/11 20:00,12.99400043,-0.670000017,8.777000427,-2.131999969,4.203000069,0.700999975,8.86400032
2017/2/11 21:00,12.18999958,-0.938000023,8.493000031,-2.167999983,3.746000051,0.578999996,9.074999809
2017/2/11 22:00,10.71700001,-1.273000002,7.604000092,-2.273999929,3.167999983,0.518000007,8.37100029
2017/2/11 23:00,9.109000206,-1.541000009,6.254000187,-2.559000015,2.740999937,0.518000007,9.286000252
2017/2/12 0:00,8.23900032,-1.406999946,5.934000015,-2.451999903,2.315000057,0.547999978,8.37100029
2017/2/12 1:00,6.56400013,-1.875,4.477000237,-2.806999922,2.040999889,0.518000007,9.074999809
2017/2/12 2:00,6.497000217,-1.674000025,4.762000084,-2.559000015,1.735999942,0.456999987,8.86400032
2017/2/12 3:00,7.568999767,-1.340000033,5.828000069,-2.203000069,1.70599997,0.425999999,8.37100029
2017/2/12 4:00,5.559000015,-2.075999975,3.872999907,-2.523000002,1.613999963,0.395999998,8.159999847
2017/2/12 5:00,7.301000118,-1.541000009,5.543000221,-2.309999943,1.797000051,0.365999997,8.230999947
2017/2/12 6:00,8.038000107,-1.340000033,5.96999979,-2.203000069,2.071000099,0.395999998,8.722999573
2017/2/12 7:00,9.779000282,-1.072000027,6.502999783,-2.309999943,3.197999954,0.609000027,8.159999847
2017/2/12 8:00,7.234000206,-0.870999992,3.411000013,-2.096999884,3.686000109,0.883000016,7.597000122
2017/2/12 9:00,0.201000005,-0.335000008,-2.842999935,-1.527999997,3.259000063,0.975000024,8.37100029
2017/2/12 10:00,-3.684000015,0,-6.681000233,-0.958999991,2.984999895,1.065999985,9.708000183
2017/2/12 11:00,-4.756000042,0.335000008,-8.173000336,-0.462000012,3.289999962,0.883000016,10.83300018
2017/2/12 12:00,-7.234000206,0.469000012,-10.02099991,-0.462000012,2.680000067,0.760999978,10.83300018
2017/2/12 13:00,-7.301000118,0.670000017,-9.807999611,-0.284000009,2.375999928,0.944000006,12.10000038
2017/2/12 14:00,-6.162000179,0.536000013,-8.56400013,-0.354999989,2.28399992,0.883000016,14.63199997
2017/2/12 15:00,-3.549999952,0.201000005,-6.111999989,-0.711000025,2.437000036,1.004999995,12.94400024
2017/2/12 16:00,0.469000012,-0.40200001,-2.203000069,-1.491999984,2.618999958,0.913999975,13.36600018
2017/2/12 17:00,7.836999893,-1.20599997,4.762000084,-2.273999929,3.137000084,0.670000017,13.57699966
2017/2/12 18:00,8.975000381,-1.942000031,5.828000069,-3.163000107,3.107000113,0.822000027,11.74800014
2017/2/12 19:00,10.85099983,-0.80400002,7.214000225,-2.096999884,3.563999891,0.700999975,10.90400028
2017/2/12 20:00,11.11900043,-0.736999989,7.461999893,-2.096999884,3.594000101,0.670000017,9.215000153
2017/2/12 21:00,10.7840004,-0.670000017,7.320000172,-1.953999996,3.289999962,0.700999975,9.286000252
2017/2/12 22:00,11.38700008,-0.469000012,8.918999672,-0.745999992,2.405999899,0.518000007,9.777999878
2017/2/12 23:00,11.38700008,-0.201000005,8.706000328,-1.598999977,2.528000116,0.670000017,9.496999741
2017/2/13 0:00,13.52999973,1.072000027,8.706000328,-1.172999978,4.630000114,1.980000019,10.06000042
2017/2/13 1:00,12.32400036,0.938000023,7.81799984,-1.243999958,4.507999897,2.040999889,9.425999641
2017/2/13 2:00,9.175999641,0,7.782000065,-0.816999972,1.76699996,0.547999978,9.425999641
2017/2/13 3:00,8.907999992,-0.201000005,7.853000164,-1.350000024,1.552999973,0.486999989,9.425999641
2017/2/13 4:00,8.975000381,-0.80400002,7.177999973,-1.91900003,1.70599997,0.578999996,8.722999573
2017/2/13 5:00,8.640000343,-0.469000012,6.681000233,-1.84800005,1.949000001,0.609000027,8.86400032
2017/2/13 6:00,8.505999565,-0.736999989,6.928999901,-1.350000024,2.131999969,0.609000027,9.145000458
2017/2/13 7:00,11.98900032,-0.469000012,8.918999672,-1.953999996,3.107000113,0.670000017,9.567000389
2017/2/13 8:00,8.706999779,0.201000005,5.472000122,-1.101999998,3.197999954,0.852999985,9.777999878
2017/2/13 9:00,2.812999964,0.536000013,0.213,-0.497000009,3.015000105,0.944000006,9.425999641
2017/2/13 10:00,-2.210000038,0.40200001,-5.543000221,-0.603999972,2.832999945,1.004999995,11.46700001
2017/2/13 11:00,-3.415999889,1.072000027,-7.390999794,-0.071000002,3.471999884,1.036000013,12.94400024
2017/2/13 12:00,-7.234000206,0.268000007,-9.913999557,-0.782000005,2.559000015,0.822000027,11.67800045
2017/2/13 13:00,-6.697999954,1.273000002,-9.380999565,0.248999998,2.528000116,0.883000016,12.02900028
2017/2/13 14:00,-5.559000015,1.004999995,-8.31499958,-0.107000001,2.345000029,0.944000006,15.0539999
2017/2/13 15:00,-3.48300004,-0.134000003,-5.862999916,-1.386000037,2.345000029,0.975000024,14.49100018
2017/2/13 16:00,1.273000002,-0.134000003,-1.172999978,-1.207999945,2.315000057,0.791999996,15.125
2017/2/13 17:00,7.703000069,-1.139000058,4.513000011,-2.381000042,3.137000084,0.883000016,13.78800011
2017/2/13 18:00,8.104999542,-1.875,5.188000202,-3.019999981,2.924000025,0.822000027,13.43599987
2017/2/13 19:00,9.913000107,-1.072000027,6.467000008,-2.345000029,3.349999905,0.700999975,12.23999977
2017/2/13 20:00,9.645000458,-1.20599997,6.644999981,-2.345000029,3.107000113,0.670000017,12.38099957
2017/2/13 21:00,9.578000069,-2.142999887,6.681000233,-3.411000013,2.832999945,0.609000027,11.39599991
2017/2/13 22:00,10.44900036,-0.536000013,7.639999866,-2.167999983,2.375999928,0.578999996,10.97399998
2017/2/13 23:00,9.645000458,-0.536000013,7.604000092,-1.84800005,2.101999998,0.609000027,10.41100025
2017/2/14 0:00,10.18099976,-0.201000005,8.137999535,-0.995000005,1.980000019,0.609000027,10.97399998
2017/2/14 1:00,9.645000458,0.201000005,7.923999786,-0.639999986,1.888000011,0.609000027,10.41100025
2017/2/14 2:00,8.305999756,-0.469000012,6.928999901,-0.745999992,1.70599997,0.578999996,10.19999981
2017/2/14 3:00,9.041999817,-0.602999985,7.568999767,-1.457000017,1.462000012,0.456999987,9.286000252
2017/2/14 4:00,9.444000244,-0.40200001,7.498000145,-1.207999945,1.797000051,0.518000007,9.074999809
2017/2/14 5:00,9.31000042,0,7.532999992,-1.101999998,1.949000001,0.670000017,8.300999641
2017/2/14 6:00,10.24800014,0,7.390999794,-1.527999997,2.315000057,0.670000017,7.879000187
2017/2/14 7:00,12.59200001,0.134000003,9.522999763,-1.243999958,3.107000113,0.791999996,7.809000015
2017/2/14 8:00,8.371999741,0.602999985,4.833000183,-1.136999965,3.137000084,0.944000006,8.300999641
2017/2/14 9:00,2.746000051,0.536000013,-0.391000003,-0.569000006,2.740999937,0.944000006,8.512000084
2017/2/14 10:00,1.340000033,-0.201000005,-1.56400001,-1.315000057,2.832999945,1.004999995,8.722999573
2017/2/14 11:00,-3.282000065,0.536000013,-6.502999783,-0.497000009,3.289999962,1.036000013,9.777999878
2017/2/14 12:00,-6.56400013,1.004999995,-9.097000122,0.035999998,2.588999987,0.852999985,9.286000252
2017/2/14 13:00,-7.234000206,0.80400002,-9.666000366,-0.391000003,2.528000116,1.004999995,9.98900032
2017/2/14 14:00,1.60800004,-0.670000017,-0.675000012,-1.386000037,2.405999899,0.975000024,10.27099991
2017/2/14 15:00,-2.009000063,-0.469000012,-4.157999992,-1.63499999,2.375999928,0.944000006,9.848999977
2017/2/14 16:00,0.536000013,-0.469000012,-1.741000056,-1.457000017,2.497999907,1.004999995,10.48200035
2017/2/14 17:00,7.769999981,-1.072000027,4.762000084,-2.345000029,2.984999895,0.791999996,10.76299953
2017/2/14 18:00,7.903999805,-1.942000031,4.833000183,-3.092000008,3.046000004,0.883000016,10.83300018
2017/2/14 19:00,9.243000031,-1.20599997,5.934000015,-2.559000015,3.411000013,0.883000016,9.286000252
2017/2/14 20:00,9.109000206,-0.938000023,5.96999979,-2.345000029,3.107000113,0.883000016,9.00399971
2017/2/14 21:00,7.836999893,-1.273000002,5.366000175,-2.239000082,2.559000015,0.578999996,8.020000458
2017/2/14 22:00,8.43900013,-0.40200001,6.111999989,-1.598999977,2.163000107,0.578999996,8.300999641
2017/2/14 23:00,8.572999954,-0.335000008,6.076000214,-1.84800005,2.163000107,0.670000017,7.737999916
2017/2/15 0:00,9.041999817,0,4.619999886,-2.415999889,4.386000156,2.040999889,7.737999916
2017/2/15 1:00,9.243000031,0.067000002,4.868000031,-2.345000029,4.355999947,2.071000099,7.386000156
2017/2/15 2:00,6.697999954,-0.670000017,4.974999905,-2.096999884,1.70599997,0.760999978,7.105000019
2017/2/15 3:00,6.229000092,-0.736999989,4.370999813,-2.664999962,1.888000011,0.883000016,7.105000019
2017/2/15 4:00,6.429999828,-1.139000058,4.547999859,-2.381000042,1.797000051,0.852999985,7.879000187
2017/2/15 5:00,6.362999916,-0.938000023,4.406000137,-2.559000015,2.071000099,0.822000027,7.52699995
2017/2/15 6:00,8.305999756,-0.736999989,5.152999878,-2.167999983,2.680000067,0.913999975,6.964000225
2017/2/15 7:00,9.645000458,-1.20599997,6.395999908,-2.203000069,3.259000063,0.822000027,7.105000019
2017/2/15 8:00,5.827000141,-0.201000005,2.842999935,-1.56400001,3.259000063,0.975000024,8.793000221
2017/2/15 9:00,0.201000005,0,-2.486999989,-1.386000037,2.559000015,0.975000024,9.286000252
2017/2/15 10:00,-2.411000013,0.536000013,-5.117000103,-0.354999989,2.559000015,0.913999975,9.98900032
2017/2/15 11:00,-4.019000053,0.938000023,-6.894000053,0.035999998,2.832999945,0.822000027,12.94400024
2017/2/15 12:00,-7.568999767,0.40200001,-9.593999863,-0.711000025,1.980000019,0.639999986,13.78800011
2017/2/15 13:00,-6.831999779,1.072000027,-9.345999718,0.178000003,2.193000078,0.852999985,14.14000034
2017/2/15 14:00,-5.827000141,0.736999989,-8.173000336,-0.248999998,2.163000107,0.944000006,16.39100075
2017/2/15 15:00,-3.88499999,0.201000005,-5.507999897,-0.888000011,1.949000001,1.004999995,14.06900024
2017/2/15 16:00,0.40200001,-0.335000008,-1.77699995,-1.457000017,2.163000107,0.944000006,14.49100018
2017/2/15 17:00,6.831999779,-0.870999992,3.696000099,-2.167999983,3.137000084,0.913999975,16.32099915
2017/2/15 18:00,7.636000156,-1.674000025,5.046000004,-2.736000061,2.559000015,0.609000027,15.26500034
2017/2/15 19:00,9.109000206,-0.938000023,5.934000015,-2.203000069,3.137000084,0.791999996,14.14000034
2017/2/15 20:00,8.371999741,-1.20599997,5.756999969,-2.239000082,2.680000067,0.639999986,13.29599953
2017/2/15 21:00,7.501999855,-1.20599997,5.152999878,-2.239000082,2.223999977,0.578999996,12.8739996
2017/2/15 22:00,6.697999954,-1.473999977,4.477000237,-2.451999903,1.735999942,0.547999978,12.94400024
2017/2/15 23:00,8.43900013,0,6.254000187,-1.99000001,2.223999977,0.760999978,13.08500004
2017/2/16 0:00,10.24800014,0.938000023,5.650000095,-1.56400001,4.630000114,2.163000107,13.01399994
2017/2/16 1:00,10.71700001,0.335000008,5.791999817,-1.953999996,4.386000156,2.131999969,12.6619997
2017/2/16 2:00,9.31000042,0.80400002,4.796999931,-2.025000095,4.081999779,1.980000019,12.94400024
2017/2/16 3:00,6.162000179,-1.004999995,4.513000011,-1.77699995,1.583999991,0.760999978,12.02900028
2017/2/16 4:00,7.836999893,0.201000005,5.650000095,-1.669999957,1.613999963,1.036000013,12.10000038
2017/2/16 5:00,6.09499979,-1.072000027,4.014999866,-2.594000101,1.980000019,0.822000027,10.83300018
2017/2/16 6:00,8.43900013,-1.072000027,5.68599987,-2.239000082,2.253999949,0.760999978,12.6619997
2017/2/16 7:00,10.51599979,-0.40200001,7.284999847,-2.061000109,2.862999916,0.913999975,12.23999977
2017/2/16 8:00,8.907999992,0.067000002,5.756999969,-2.061000109,3.411000013,1.065999985,11.46700001
2017/2/16 9:00,6.296000004,0,3.660000086,-1.99000001,2.802000046,1.004999995,10.83300018
2017/2/16 10:00,3.348999977,0.536000013,0.639999986,-1.279000044,2.710999966,0.883000016,11.95899963
2017/2/16 11:00,-1.875,0.536000013,-4.833000183,-0.569000006,3.046000004,0.760999978,13.64700031
2017/2/16 12:00,-4.956999779,0.201000005,-7.81799984,-0.745999992,2.071000099,0.670000017,14.77299976
2017/2/16 13:00,-4.622000217,1.139000058,-6.894000053,0,1.91900003,0.731000006,15.82800007
2017/2/16 14:00,-4.354000092,0.80400002,-5.96999979,-0.178000003,1.797000051,0.791999996,14.49100018
2017/2/16 15:00,-2.210000038,0.201000005,-4.335000038,-0.924000025,1.797000051,0.670000017,13.57699966
2017/2/16 16:00,0,-0.938000023,-1.77699995,-2.203000069,2.040999889,0.822000027,13.78800011
2017/2/16 17:00,5.894000053,-0.602999985,2.914000034,-1.99000001,2.862999916,1.097000003,14.35099983
2017/2/16 18:00,7.166999817,-1.139000058,4.477000237,-2.415999889,2.467000008,0.731000006,16.46100044
2017/2/16 19:00,7.971000195,-1.340000033,5.472000122,-2.381000042,2.437000036,0.578999996,16.25
2017/2/16 20:00,7.636000156,-1.20599997,5.046000004,-2.415999889,2.528000116,0.700999975,16.32099915
2017/2/16 21:00,8.171999931,-0.602999985,6.502999783,-0.745999992,2.101999998,0.670000017,16.67200089
2017/2/16 22:00,8.43900013,-0.469000012,7.143000126,-1.741000056,1.76699996,0.609000027,15.54699993
2017/2/16 23:00,9.845999718,0.536000013,7.710999966,-0.603999972,1.644999981,0.547999978,14.98400021
2017/2/17 0:00,12.32400036,1.004999995,8.31499958,-0.354999989,4.081999779,1.126999974,15.0539999
2017/2/17 1:00,12.52499962,1.340000033,8.065999985,-0.675000012,4.051000118,1.218000054,16.46100044
2017/2/17 2:00,12.79300022,1.60800004,8.279999733,-0.639999986,3.928999901,1.279000044,12.7329998
2017/2/17 3:00,12.05599976,1.340000033,8.102000237,-0.532999992,3.746000051,1.218000054,12.23999977
2017/2/17 4:00,11.45400047,1.004999995,7.355999947,-0.462000012,3.686000109,1.126999974,13.9989996
2017/2/17 5:00,11.31999969,0.268000007,7.284999847,-1.315000057,4.051000118,1.156999946,12.94400024
2017/2/17 6:00,12.85999966,0.40200001,7.888999939,-1.386000037,4.295000076,1.523000002,11.81799984
2017/2/17 7:00,13.73099995,1.139000058,7.923999786,-1.527999997,4.994999886,1.523000002,10.69299984
2017/2/17 8:00,12.72599983,1.942000031,9.559000015,0,3.686000109,1.309999943,9.637999535
2017/2/17 9:00,10.38199997,1.004999995,7.106999874,-0.995000005,2.984999895,1.156999946,8.300999641
2017/2/17 10:00,7.769999981,0.335000008,4.833000183,-1.207999945,3.015000105,1.279000044,8.512000084
2017/2/17 11:00,8.706999779,0.335000008,5.436999798,-1.527999997,3.686000109,1.187999964,7.52699995
2017/2/17 12:00,6.96600008,-0.670000017,4.229000092,-2.096999884,2.740999937,0.852999985,7.809000015
2017/2/17 13:00,6.162000179,0.134000003,3.375999928,-1.84800005,2.650000095,1.218000054,6.894000053
2017/2/17 14:00,7.703000069,0.134000003,5.046000004,-0.639999986,2.588999987,1.036000013,7.597000122
2017/2/17 15:00,7.703000069,0.067000002,5.366000175,-1.812000036,2.437000036,0.944000006,7.668000221
2017/2/17 16:00,7.501999855,-0.602999985,4.513000011,-1.883000016,3.229000092,1.065999985,7.105000019
2017/2/17 17:00,9.175999641,-0.268000007,5.828000069,-1.84800005,3.349999905,0.944000006,6.752999783
2017/2/17 18:00,8.572999954,-0.938000023,5.436999798,-2.096999884,2.954999924,0.883000016,7.034999847
2017/2/17 19:00,9.31000042,-0.938000023,6.040999889,-2.273999929,3.167999983,0.822000027,7.597000122
2017/2/17 20:00,8.43900013,-1.004999995,5.366000175,-2.309999943,3.075999975,0.913999975,8.581999779
2017/2/17 21:00,9.376999855,-1.541000009,6.502999783,-2.700999975,2.740999937,0.883000016,8.300999641
2017/2/17 22:00,9.51099968,-0.335000008,7.390999794,-1.883000016,2.315000057,0.760999978,7.386000156
2017/2/17 23:00,9.175999641,-0.536000013,7.177999973,-1.101999998,2.345000029,0.975000024,7.456999779
